"id";"title";"slug";"acronym";"url";"organization";"organization_id";"owner";"owner_id";"description";"frequency";"license";"temporal_coverage.start";"temporal_coverage.end";"spatial.granularity";"spatial.zones";"featured";"created_at";"last_modified";"tags";"archived";"resources_count";"main_resources_count";"resources_formats";"downloads";"harvest.backend";"harvest.domain";"harvest.created_at";"harvest.modified_at";"harvest.remote_url";"quality_score";"metric.discussions";"metric.reuses";"metric.followers";"metric.views";"metric.resources_downloads"
"6761beab7156b2067b148aeb";"Données Ouvertes sur le Réseau Téléphonique Enterré - Lignes - Port au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-port-au-togo";"DRTELP-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-port-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Les données concernant les lignes de réseau téléphonique enterré ""Port"" au Togo sont liées à l'infrastructure de télécommunications spécifique à la gestion des ports dans le cadre des réseaux téléphoniques enterrés. Ces informations incluent la localisation, les caractéristiques techniques et les points de raccordement des lignes téléphoniques utilisées pour assurer la connectivité dans les zones portuaires ou reliées aux installations portuaires. Elles sont cruciales pour garantir une communication stable et rapide dans ces zones stratégiques, qui jouent un rôle clé dans l'économie du pays. Ces données sont également importantes pour la gestion du réseau, l'amélioration des services de télécommunications dans ces zones et la planification d'éventuelles expansions ou modernisations du réseau.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/3fb6f067-72e7-4a12-8c23-e30502a2f2b1)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T18:10:51.347000";"2026-05-28T16:07:30.878000";"";False;1;0;"csv";36;"";"";"";"";"";"0.89";0;0;0;44;36
"6761bd447156b2067b148aea";"Données Ouvertes sur le Réseau Téléphonique Enterré - Lignes Moov au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-moov-au-togo";"DRTELM-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-moov-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Les données concernant les lignes de réseau téléphonique enterré Moov au Togo fournissent des informations détaillées sur l'infrastructure de télécommunications de l'opérateur Moov dans le pays. Cela inclut la localisation, l'état, et les caractéristiques techniques des lignes de communication enterrées utilisées pour offrir des services de téléphonie mobile, Internet et autres services de données. Ces données sont essentielles pour analyser la couverture réseau de Moov, identifier les zones avec une connectivité limitée, et soutenir les initiatives d'amélioration du service et de l'accès à Internet haut débit. Elles sont également utiles pour la planification de l'expansion du réseau, le suivi de la qualité du service et la prise de décisions stratégiques concernant les investissements en infrastructures.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/8fcfc895-d104-4b30-b5ae-0b577b23166c)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T18:04:52.340000";"2026-05-28T16:07:32.236000";"";False;1;0;"csv";33;"";"";"";"";"";"0.89";0;0;0;61;33
"6761b90d7156b2067b148ae8";"Données Ouvertes sur le Réseau Téléphonique Enterré - Lignes Fibre Optique au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-fibre-optique-au-togo";"DRTELFO-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-fibre-optique-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Les données sur les lignes de réseau téléphonique enterré en fibre optique au Togo fournissent des informations détaillées sur l'infrastructure moderne et haute capacité utilisée pour la transmission de données à grande vitesse. La fibre optique permet une meilleure qualité de service pour les communications et l'Internet, avec des débits nettement plus élevés que les lignes en cuivre ou ADSL. Ces données incluent la localisation des lignes en fibre optique, leur état d'installation, et leur capacité de transmission. Elles sont cruciales pour évaluer la couverture de la fibre optique à travers le pays, identifier les zones non couvertes ou sous-développées, et faciliter le développement futur de l'infrastructure de télécommunications pour améliorer la connectivité et l'accès à Internet haut débit pour les utilisateurs.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/8c2f4a14-2df2-45cb-82fb-b5bc2459a207)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T17:46:53.668000";"2026-05-28T16:07:34.153000";"";False;1;0;"csv";22;"";"";"";"";"";"0.89";0;0;0;53;22
"6761b67b7156b2067b148ae6";"Données Ouvertes sur le Réseau Téléphonique Enterré - Lignes Cuivre et ADSL au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-cuivre-et-adsl-au-togo";"DRTELCAT-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-lignes-cuivre-et-adsl-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations détaillées sur les lignes de réseau téléphonique enterré en cuivre et ADSL au Togo. Elles incluent la localisation des lignes, leur état, et les capacités techniques des connexions. Les lignes en cuivre sont principalement utilisées pour les services de téléphonie traditionnelle et l'ADSL pour l'accès à Internet à large bande. Ces données sont essentielles pour évaluer la couverture du réseau en cuivre et ADSL, identifier les zones nécessitant des améliorations ou des mises à jour d'infrastructure, et optimiser l'accès aux services de communication et de données, tout en planifiant l'avenir du réseau de télécommunications national.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/746d9446-adee-40ac-9290-998aa7e3a333)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T17:35:55.034000";"2026-05-28T16:07:35.912000";"";False;1;0;"csv";31;"";"";"";"";"";"0.89";0;0;0;54;31
"6761ac4f7156b2067b148ae5";"Données Ouvertes sur le Réseau Téléphonique Enterré - Bornes et Points de Raccordement au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-bornes-et-points-de-raccordement-au-togo";"DRTEBPR-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-bornes-et-points-de-raccordement-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Les données sur le réseau téléphonique enterré, comprenant les bornes et points de raccordement, offrent une vue détaillée de l'infrastructure souterraine utilisée pour la télécommunication au Togo. Elles incluent des informations sur la localisation des bornes et des points de raccordement, leur état de maintenance, et leur capacité à assurer la transmission des données et des appels. Ces données sont cruciales pour analyser la couverture et la performance du réseau enterré, afin d'identifier les zones à renforcer, d'améliorer la connectivité des utilisateurs, et d'optimiser l'efficacité du service téléphonique et Internet dans les régions couvertes par cette infrastructure.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/4176040d-f9e9-4b00-a587-1193fc38aa9b)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:52:31.644000";"2026-05-28T16:07:37.668000";"";False;1;0;"csv";38;"";"";"";"";"";"0.89";0;0;0;46;38
"6761ab917156b2067b148ae4";"Données Ouvertes sur le Réseau Téléphonique Enterré - Bornes et Points de Raccordement - Togocom au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-bornes-et-points-de-raccordement-togocom-au-togo";"DRTEBPRT-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-bornes-et-points-de-raccordement-togocom-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations détaillées sur les bornes et points de raccordement du réseau téléphonique enterré de Togocom au Togo. Elles incluent la localisation des bornes et points de connexion, ainsi que des détails sur leur capacité et leur état de fonctionnement. Ces données sont essentielles pour évaluer la couverture du réseau enterré de Togocom, identifier les zones à améliorer, et optimiser la connectivité en offrant un accès plus stable aux services téléphoniques et Internet dans les zones couvertes par le réseau enterré.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/91fe3f19-4b78-4bcd-8367-23e569750e19)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:49:21.315000";"2026-05-28T16:07:39.004000";"";False;1;0;"csv";36;"";"";"";"";"";"0.89";0;0;0;50;36
"6761aaf77156b2067b148ae3";"Données Ouvertes sur le Réseau Téléphonique Enterré - Bornes et Points de Raccordement - Moov au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-enterre-bornes-et-points-de-raccordement-moov-au-togo";"DRTEBPRM-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-enterre-bornes-et-points-de-raccordement-moov-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données détaillent les bornes et les points de raccordement du réseau téléphonique enterré de l'opérateur Moov au Togo. Elles incluent des informations sur la localisation de ces points, leur capacité de transmission, et leur état général. Ces informations sont cruciales pour l'analyse de la couverture du réseau enterré, permettant de mieux comprendre l'étendue des services offerts par Moov, de localiser les zones avec une connectivité faible ou instable, et de guider les améliorations dans l'infrastructure téléphonique enterrée pour optimiser la qualité des services mobiles et Internet dans tout le pays.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/568fd879-1a42-4522-b570-df017311994d)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:46:47.390000";"2026-05-28T16:07:40.220000";"";False;1;0;"csv";16;"";"";"";"";"";"0.89";0;0;0;52;16
"6761aa417156b2067b148ae2";"Données Ouvertes sur le Réseau Téléphonique Aérien - Poteaux au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-aerien-poteaux-au-togo";"DRTAP-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-aerien-poteaux-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations sur les poteaux utilisés pour soutenir le réseau téléphonique aérien au Togo, y compris leur localisation, le type de poteaux (bois, métal, etc.), leur état et leur nombre. Elles permettent d’évaluer la densité et la couverture du réseau, d’identifier les zones nécessitant une infrastructure améliorée, et de soutenir les initiatives visant à renforcer la connectivité et à optimiser les coûts d'entretien du réseau téléphonique dans tout le pays.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/27c852e0-c1b0-4c3d-aaa3-1f04c1e3003f)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:43:45.990000";"2026-05-28T16:07:41.457000";"";False;1;0;"csv";30;"";"";"";"";"";"0.89";0;0;0;45;30
"6761a9bb7156b2067b148ae1";"Données Ouvertes sur le Réseau Téléphonique Aérien - Lignes au Togo";"donnees-ouvertes-sur-le-reseau-telephonique-aerien-lignes-au-togo";"DRTAL-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-le-reseau-telephonique-aerien-lignes-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations détaillées sur les lignes du réseau téléphonique aérien au Togo, y compris leur localisation, le type de lignes utilisées (par exemple, lignes fixes, lignes mobiles), ainsi que leur état et leur capacité. Ces informations permettent de mieux comprendre la couverture du réseau téléphonique à travers le pays, d'identifier les zones avec une connectivité limitée et d'optimiser les investissements dans les infrastructures télécoms pour améliorer la communication et l'accès aux services mobiles et Internet.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/14b23577-3954-4880-bfce-5d4b65ca7ce2)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:41:31.528000";"2026-05-28T16:07:42.659000";"";False;1;0;"csv";24;"";"";"";"";"";"0.89";0;0;0;48;24
"6761a92a7156b2067b148ae0";"Données Ouvertes sur les Datacenters - Établissements au Togo";"donnees-ouvertes-sur-les-datacenters-etablissements-au-togo";"DDE-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-les-datacenters-etablissements-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations sur les différents établissements de datacenters au Togo, y compris leur localisation, leur capacité d'hébergement, les services offerts (hébergement de serveurs, cloud computing, etc.), ainsi que leur statut (public ou privé). Elles permettent d'évaluer l'infrastructure numérique du pays, de repérer les zones sous-desservies en services de données, et de promouvoir l'innovation technologique à travers une meilleure accessibilité aux solutions de data hosting et de gestion des informations.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/7fe2e639-b4ba-45dc-92aa-edf127e16b6b)";"irregular";"Other (Open)";"2022-01-01";"2030-12-31";"other";"";False;"2024-12-17T16:39:06.112000";"2025-01-08T17:27:24.684000";"datacenters,etablissements";False;2;1;"csv";51;"";"";"";"";"";"1.00";0;0;0;49;51
"6761a8927156b2067b148adf";"Données Ouvertes sur les Datacenters - Énergies au Togo";"donnees-ouvertes-sur-les-datacenters-energies-au-togo";"DDE-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-les-datacenters-energies-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données recensent les sources d’énergie utilisées par les datacenters au Togo, y compris les types d’énergie (électrique, renouvelable, générateurs de secours, etc.), la consommation énergétique, et l'efficacité énergétique de ces infrastructures. Elles permettent d'analyser l'impact environnemental des datacenters, d'identifier les opportunités d'amélioration en matière d'efficacité énergétique, et de promouvoir l'utilisation d'énergies renouvelables pour soutenir un développement technologique durable au Togo.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/053b2165-46bc-4f63-9c24-11d99c73d709)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:36:34.896000";"2026-05-28T16:07:44.118000";"";False;1;0;"csv";7;"";"";"";"";"";"0.89";0;0;0;37;7
"6761a8047156b2067b148ade";"Données Ouvertes sur les Datacenters - Bâtiments au Togo";"donnees-ouvertes-sur-les-datacenters-batiments-au-togo";"DDB-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-les-datacenters-batiments-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations sur les bâtiments des datacenters au Togo, en précisant leur localisation, leur capacité d'hébergement, ainsi que les infrastructures disponibles (équipements de stockage, refroidissement, sécurité, etc.). Elles permettent d’évaluer l'infrastructure numérique du pays, d’identifier les zones avec un accès limité aux services de data hosting et de renforcer les capacités locales en matière de gestion de données et de technologies de l'information.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/1071736e-5c85-455f-a539-fefb32a936cf)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:34:12.901000";"2026-05-28T16:07:45.730000";"";False;1;0;"csv";16;"";"";"";"";"";"0.89";0;0;0;33;16
"6761a7707156b2067b148add";"Données Ouvertes sur les Agents Mobile Money TOGOCOM au Togo";"donnees-ouvertes-sur-les-agents-mobile-money-togocom-au-togo";"DAMMT-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-les-agents-mobile-money-togocom-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données fournissent des informations sur les agents de Mobile Money de TOGOCOM opérant au Togo. Elles incluent des détails sur la localisation des agents, leur statut (officiel ou affilié), ainsi que les services financiers qu'ils offrent (transfert d'argent, paiement de factures, retrait, etc.). Ces données visent à améliorer l'accès aux services financiers mobiles, à soutenir l'inclusion financière et à faciliter la gestion des transactions monétaires dans le pays.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/0c61c2c6-97d1-4117-9e37-1266a6e23e95)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:31:44.108000";"2026-05-28T16:07:47.783000";"";False;1;0;"csv";8;"";"";"";"";"";"0.89";0;0;0;35;8
"6761a66d7156b2067b148adc";"Données Ouvertes sur les Agents Mobile Money MOOV au Togo";"donnees-ouvertes-sur-les-agents-mobile-money-moov-au-togo";"DAMMM-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-les-agents-mobile-money-moov-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données recensent les agents de Mobile Money de MOOV au Togo, incluant leur localisation, leur statut (actif ou inactif), et les services qu'ils offrent aux clients (dépôt, retrait, transfert d'argent, paiement de factures, etc.). Ces informations permettent d’évaluer la couverture du service Mobile Money dans le pays, d’identifier les zones sous-desservies et de soutenir l'amélioration des services financiers mobiles pour les populations, en particulier dans les zones rurales.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/7227ac8f-920d-436f-acbb-ec282dd0f354)

Donnée privée, accessible uniquement sur demande.
Cette ressource contient uniquement la description des colonnes des données réelles (schéma de données).
Les données complètes ne sont pas publiquement disponibles et peuvent être obtenues sur demande auprès de l'entité productrice.";"irregular";"Other (Open)";"";"";"other";"";False;"2024-12-17T16:27:25.980000";"2026-05-28T16:07:49.139000";"";False;1;0;"csv";13;"";"";"";"";"";"0.89";0;0;0;33;13
"6761a5a27156b2067b148adb";"Données Ouvertes sur les Agents Mobile Money au Togo";"donnees-ouvertes-sur-les-agents-mobile-money-au-togo";"DAMM-TG";"https://opendata.gouv.tg/fr/datasets/donnees-ouvertes-sur-les-agents-mobile-money-au-togo/";"Ministère de l'Éfficacité du Service Public et de la Transformation Numérique";"6760c507695e9dfc6b747eb7";"";"";"Ces données répertorient les agents Mobile Money au Togo, en indiquant leur localisation, opérateur de téléphonie mobile associé, et leur zone de couverture. Elles permettent d'analyser la disponibilité des services financiers numériques, d'évaluer l'accès aux transactions électroniques, et de soutenir l'inclusion financière dans les zones urbaines et rurales.
Lien vers la source : [Cliquez ici]( https://geodata.gouv.tg/donnees/725f5fc0-4a66-49ff-9ef4-a04d004471b9)";"irregular";"Other (Open)";"2022-01-01";"2030-12-31";"other";"";False;"2024-12-17T16:24:02.081000";"2025-01-08T17:42:07.308000";"agents,agents-mobile,mobile,money";False;2;1;"csv";43;"";"";"";"";"";"1.00";0;0;0;34;43
